date,category,amount,notes
01/29/2021,Rent,681.0,Monthly rent late
December 29 2020,Salary,46569.0,Gift
2020-10-19,Bonus,69036.0,Gift
December 30 2021,Utilities,203.0,Paid electricity bill via app
2019-08-31,Rent,157.0,Paid electricity bill cash
10/28/2019,Bonus,71862.0,YE9NWyQ1jkjGiDOi
December 01 2022,Trvael,146.0,Monthly rent
2021-03-22,Bonus,51836.0,Monthly rent 
2020-02-12,Food,321.0,Monthly rent via app
01/25/2020,Rent,128.0,Gift cash
06/19/2021,Rent,912.0,Grocery shopping 
04/23/2019,Entertainment,42.0,Course fee
03-10-19,nEtertainment,598.0,Salary
July 10 2022,Entertainment,115.0,Monthly rent
03/28/2020,Food,376.0,Salary
2021-01-07,Savings,1017.0,Dinner at resto
November 14 2022,Rent,54.0,Dinner at resto 
21-03-22,Health,133.0,8FXNyFniBykeF
12/04/2020,Saings,69.0,Grocery shopping
24-03-21,Rent,269.0,Paid electricity bill
10/10/2022,Salary,79013.0,Monthly rent
08/13/2022,Rent,1385.0,Uber to office
07/19/2019,Rent,676.0,Paid electricity bill via app
12/10/2021,Travel,1772.0,Course fee
01/04/2020,Savings,181.0,Grocery shopping
11/22/2019,Travel,130.0,Course fee
April 21 2020,Rent,1051.0,Paid electricity bill
2020-06-15,Others,485.0,Grocery shopping
February 06 2021,Bonus,62985.0,Salary
10/25/2021,Food,124.0,Dinner at resto
02/09/2020,Rent,5912.0,Paid electricity bill via app
10/15/2021,Travel,189.0,Monthly rent
03/05/2021,Other Income,45583.0,Monthly rent
September 11 2021,Other Income,67153.0,Grocery shopping late
11/13/2022,Food,1686.0,Gift via app
January 16 2022,Entertainment,1344.0,Paid electricity bill 
,Foood,497.0,Gift via app
May 16 2019,tilities,225.0,Netflix subscription
08/27/2020,Rent,1855.0,Monthly rent
01-04-19,Utilities,442.0,Doctor visit
June 15 2021,Food,829.0,Gift
2020-03-11,Education,1422.0,Course fee
2019-04-23,Rent,42.0,Dinner at resto via app
2019-02-10,Entertainment,1664.0,Monthly rent cash
06/28/2021,Savings,439.0,Dinner at resto
16-11-21,Rent,935.0,Paid electricity bill
19-03-19,Rent,1495.0,Doctor visit
June 07 2020,Rnet,196.0,Salary 
04-06-19,Savings,179.0,Uber to office via app
August 19 2020,Food,5777.0,Gift
07-02-21,Rent,106.0,Netflix subscription
2022-12-30,Salary,56257.0,Uber to office
08-11-21,Rent,96.0,Doctor visit 
10/24/2019,Bonus,49459.0,Netflix subscription cash
January 18 2022,Travel,118.0,Dinner at resto
November 08 2019,Education,406.0,Course fee
2019-07-09,Travel,1088.0,Uber to office late
02/04/2019,Food,402.0,Course fee
03/06/2021,Food,928.0,Monthly rent
2020-05-29,Food,284.0,Gift
02/04/2021,TTravel,196.0,Grocery shopping
2022-12-02,Food,200.0,ztMQDSXnaFyay
2020-12-23,Rent,247.0,Course fee
2020-02-28,Rent,312.0,Doctor visit
25-10-19,Other Income,59241.0,Gift
12/31/2022,Rent,999999.0,Monthly rent
07/26/2019,Rent,351.0,D3YlleuZ
2020-08-05,Food,6419.0,Grocery shopping
2019-08-15,Food,390.0,Uber to office
12-05-22,Rent,173.0,Course fee
01-12-21,Entertainment,362.0,Doctor visit
10-05-21,Savings,238.0,Doctor visit
2020-08-29,Entertainment,120.0,Dinner at resto
29-11-22,Utilities,240.0,Paid electricity bill
24-02-19,Food,4411.0,Doctor visit
2019-03-25,Others,39.0,Uber to office
2019-12-15,Education,2167.0,Gift
01/24/2021,Rent,525.0,Monthly rent late
07/09/2019,Others,1284.0,Netflix subscription cash
2019-06-04,Food,84.0,Uber to office
02-07-19,Travel,54.0,Monthly rent
05/15/2019,Health,198.0,Monthly rent
06/28/2022,Entertainment,631.0,Uber to office
03/14/2021,Rent,2101.0,OyP4beB01vwwljXPN
01-05-22,Rent,1349.0,Dinner at resto
2020-06-25,Rentt,5613.0,Gift via app
April 03 2021,Rent,332.0,Course fee
11/09/2019,Others,370.0,Monthly rent 
January 14 2022,Savings,720.0,Grocery shopping
15-02-22,Utilities,86.0,Netflix subscription
September 28 2020,Food,935.0,Doctor visit
February 07 2022,Bonus,49380.0,Doctor visit
,Food,669.0,Dinner at resto cash
October 01 2020,Entertainment,272.0,Gift
11/26/2021,Rent,938.0,Dinner at resto
2022-07-29,Savings,3197.0,Uber to office
02/13/2021,Health,1809.0,Doctor visit
2020-05-20,Rent,371.0,Doctor visit
2022-04-04,Travel,671.0,Paid electricity bill late
2021-03-30,Travel,988.0,Paid electricity bill
2020-03-09,Rent,320.0,b8CuZqtmHCezTOBIc
2022-03-23,Entertainment,343.0,Grocery shopping
08/10/2019,Food,284.0,Paid electricity bill via app
2021-08-06,Food,923.0,Gift
2022-04-29,ood,1395.0,Course fee
2020-07-19,Savings,470.0,Course fee
2019-05-30,FFood,66.0,Monthly rent
,Entertainment,142.0,Dinner at resto
April 03 2019,Food,65.0,Salary cash
21-08-22,Retn,189.0,OYFk9dpMp4ZzqN
10-08-22,Travel,2099.0,Paid electricity bill
03/22/2022,Uilities,192.0,Grocery shopping
October 23 2020,Food,115.0,Paid electricity bill
03/06/2019,Rennt,1512.0,Dinner at resto
10/29/2022,Other Income,62074.0,Paid electricity bill
30-10-22,Others,112.0,Dinner at resto
02/12/2019,Rent,101.0,Salary
30-09-19,Food,854.0,Course fee
12-12-21,Savings,1480.0,Uber to office
02/16/2022,Others,80.0,Paid electricity bill
2022-08-31,Food,142.0,Monthly rent
13-10-21,Entertainment,1763.0,MCZmJ9LlbA
February 28 2021,Education,273.0,Netflix subscription
17-02-22,Rent,685.0,Salary
08/15/2022,Others,376.0,Course fee cash
19-09-21,Bonus,46342.0,Uber to office 
10-09-21,Entertainment,2676.0,Grocery shopping cash
09/08/2019,Utilities,215.0,Grocery shopping
05-05-20,Rent,248.0,Uber to office
06/12/2020,Travel,156.0,Uber to office
04/15/2020,Bonus,64887.0,Monthly rent
12/10/2019,Utilities,85.0,Doctor visit cash
10/02/2020,Travel,20.0,Doctor visit
22-10-21,Utilities,436.0,Monthly rent
November 30 2022,Rent,25.0,Dinner at resto via app
2019-08-22,Rentt,68.0,Grocery shopping
19-07-20,Savings,45.0,Uber to office
2020-07-29,Rent,49.0,Netflix subscription
11/15/2021,Food,171.0,Grocery shopping
22-05-21,Food,97.0,Doctor visit
August 25 2020,Rent,609.0,Doctor visit
10/15/2020,Food,1227.0,Paid electricity bill
03/16/2019,Food,207.0,Dinner at resto
24-04-21,Savings,1050.0,Grocery shopping
11/11/2021,Food,604.0,Doctor visit
2020-09-18,Food,188.0,Grocery shopping cash
06-09-19,Travel,1343.0,Course fee cash
27-03-22,Travel,3731.0,Salary 
February 06 2022,Food,837.0,Netflix subscription
11/28/2022,Traveel,1668.0,Grocery shopping
05/26/2022,Utilities,4499.0,Dinner at resto
June 13 2020,Entertainment,188.0,Gift
04/22/2019,Salary,53069.0,Salary cash
02/13/2021,Utilities,1313.0,Doctor visit
08/22/2021,Utilities,50.0,Salary
2022-08-02,Other Income,68243.0,Netflix subscription
2022-05-08,Utilities,411.0,Course fee
2022-06-08,Rent,207.0,Salary cash
2022-08-26,Food,595.0,Salary
2019-08-10,Utilities,1377.0,Doctor visit cash
2019-08-08,Food,156.0,Course fee
02/22/2022,Food,38.0,Monthly rent
12-11-19,Fod,458.0,Uber to office
09-12-22,Rent,283.0,dq6bFix6JsB6ErycK4X
09/08/2022,Utilities,283.0,Monthly rent
07/30/2019,Rent,11932.0,pABOitCWwuCpbhBV
04-10-19,Food,2932.0,Uber to office late
2020-09-27,Other Income,72616.0,Salary via app
2020-07-09,Food,214.0,Dinner at resto cash
2019-10-02,Other Income,70476.0,OYnFLeVkh
2020/03/19,Tarvel,133.0,Salary
08-04-19,Others,455.0,Uber to office
October 20 2022,Rent,374.0,Course fee
07-01-22,Rent,65.0,2K1Auihk
2020-04-06,Food,1330.0,Gift
,Rent,258.0,Gift via app
06/07/2022,Food,215.0,Monthly rent 
2020-02-16,Utilities,88.0,Monthly rent late
03/05/2020,Food,2273.0,Uber to office
2022-08-30,Savings,164.0,Gift
09/06/2022,Utilities,920.0,Gift
February 04 2022,Entertainment,1680.0,Monthly rent via app
2019-10-08,Food,754.0,Course fee
2020-11-17,Rent,415.0,Netflix subscription
December 04 2021,Food,1779.0,Paid electricity bill cash
08-08-21,Food,,Grocery shopping
01-05-21,Food,217.0,Uber to office
2022-03-27,Food,2924.0,Dinner at resto
15-07-21,Food,181.0,Paid electricity bill
2019-01-17,Utilitise,2273.0,Dinner at resto
16-01-19,Rent,91.0,Doctor visit late
May 27 2020,Salary,58238.0,Dinner at resto 
01-03-20,Food,162.0,Netflix subscription
2020-03-06,Entertainment,415.0,Monthly rent late
18-03-19,Travel,967.0,Monthly rent 
06-11-20,Entertainment,1199.0,Gift late
2022-10-06,Others,251.0,Salary
03/05/2020,Food,72.0,BvrMmG5fwGua1
05/06/2022,Rennt,101.0,Grocery shopping 
09/29/2022,Rent,332.0,Paid electricity bill
07/08/2022,Food,146.0,Gift via app
09/10/2022,Salary,55491.0,DZmP7ufqfP
2019-08-06,Other Income,44533.0,Netflix subscription
22-07-22,Others,1675.0,Netflix subscription
01/26/2021,Food,589.0,Grocery shopping
,ent,205.0,Gift
2021-11-08,Salary,41615.0,Grocery shopping via app
2019-12-24,Bonus,68970.0,Uber to office
15-11-21,Food,176.0,Grocery shopping
03/22/2019,Other Income,46909.0,Dinner at resto
06/01/2020,Travel,138.0,Doctor visit cash
2020-05-17,Rent,133.0,Doctor visit via app
06-05-22,Utilities,1240.0,Paid electricity bill
2019-07-11,Education,84.0,Doctor visit late
2020-10-23,Food,591.0,Grocery shopping late
October 12 2019,Utilities,119.0,Doctor visit
2019-07-23,Food,184.0,Dinner at resto
December 18 2019,Others,267.0,Salary
26-11-22,Food,605.0,Salary
24-05-20,Food,572.0,Course fee late
2021-06-06,Rent,114.0,Netflix subscription
16-07-21,Entertainnment,798.0,Uber to office
07/04/2021,Utilities,692.0,Uber to office
2020-06-09,Entertainment,288.0,MYGY2VnO
10/02/2020,Food,884.0,Uber to office
,Entertainment,705.0,Doctor visit
2019-01-20,Utilities,3708.0,NH7J3pgU3VTsrWSnG
2022-03-11,Health,503.0,Course fee
26-02-22,Food,705.0,Monthly rent
2021-06-27,Utilities,461.0,Course fee
2021-12-09,Rent,1013.0,Salary
02/14/2020,ravel,449.0,Course fee 
01/12/2022,Entertainment,342.0,Doctor visit
08/18/2019,Food,349.0,Paid electricity bill
2021-05-16,Entertainment,77.0,Salary
2021-05-27,Other Income,90429.0,Grocery shopping 
05/11/2020,Food,470.0,Monthly rent
2020-07-04,Food,873.0,JHNaUslaKn
2021-03-10,Others,168.0,DlLpTvKyyS
02-09-20,Food,133.0,Paid electricity bill
31-12-20,Savings,373.0,Netflix subscription
08/21/2019,Utilities,,Uber to office
December 31 2019,Savings,97.0,Monthly rent
07-06-21,Food,146.0,Course fee
April 28 2019,Others,1828.0,Course fee
September 26 2019,Others,316.0,Monthly rent
07/20/2020,Others,39.0,Monthly rent 
09-01-21,Utilities,787.0,Gift late
11/08/2022,Salary,69692.0,Uber to office
05/21/2021,Food,226.0,Monthly rent
October 02 2019,Utilities,154.0,Course fee
May 11 2021,Utilities,3285.0,Salary
09/14/2021,Entertainment,700.0,Dinner at resto
November 25 2019,Rent,264.0,Doctor visit 
November 25 2022,Food,1474.0,Grocery shopping
2020-03-10,Utilities,116.0,Salary
05-08-21,Travel,148.0,Doctor visit
04/12/2021,Entertainment,233.0,Gift late
2022-05-22,TTravel,1286.0,Grocery shopping
2022-01-15,Utilities,78.0,Salary
August 27 2021,Education,77.0,Dinner at resto
22-11-20,Rent,48.0,Doctor visit
01/25/2019,Utilities,3843.0,Doctor visit
05/09/2021,Rent,145.0,Salary 
04-06-21,Rent,41.0,Uber to office
2020-12-16,Other Income,57953.0,Monthly rent late
05/19/2021,Rnt,32.0,Paid electricity bill
March 24 2022,Others,908.0,Monthly rent
September 25 2019,Other Income,52236.0,Gift
09/28/2022,Travel,797.0,Dinner at resto late
2019-02-06,Savings,1583.0,Course fee 
12-06-22,Travel,160.0,Monthly rent
2022-11-14,Rent,360.0,Monthly rent cash
2019-05-11,Entertainment,781.0,Dinner at resto
2020-10-21,Food,4185.0,Gift
2022-09-15,Health,654.0,Netflix subscription
12/10/2019,Travel,25.0,Uber to office late
2022-04-20,Rent,891.0,Salary
April 15 2019,Entertainment,1076.0,Grocery shopping
06/30/2020,Bonus,33424.0,Grocery shopping late
December 23 2022,Other Income,40706.0,Uber to office cash
04-11-20,Health,12.0,Netflix subscription
01-10-22,Food,702.0,KV6TvCcOK
02/27/2019,Tavel,35.0,Doctor visit
2021-04-06,Rent,1680.0,Gift
2020-10-16,Utilities,341.0,Salary
December 30 2020,Other Income,42452.0,Grocery shopping
2020-05-31,Rent,658.0,Grocery shopping 
2022-10-21,Food,2592.0,Salary 
21-05-19,Rent,45.0,Gift via app
29-04-20,Utiltiies,851.0,Paid electricity bill
23-05-21,Health,309.0,Paid electricity bill
2022-05-18,Other Income,61265.0,Netflix subscription
2022-03-23,Entertainment,343.0,Grocery shopping
10/17/2019,Food,519.0,Course fee
08/12/2020,Traveel,639.0,Uber to office
06/04/2019,Bonus,70798.0,Grocery shopping
04/27/2020,Rent,86.0,Uber to office
05/20/2019,Rent,128.0,Uber to office
07/22/2021,Entertainment,3659.0,lMJWnYcLYvKMg
07/02/2019,Other Income,65065.0,Grocery shopping
05/12/2020,Bonus,67687.0,Dinner at resto
10-09-19,Salary,87821.0,Course fee
2019-08-18,Food,174.0,Uber to office
28-11-19,Bonus,64050.0,Doctor visit
April 22 2022,Rent,1294.0,Grocery shopping
11/27/2021,Rent,53.0,Doctor visit cash
2019-06-11,Others,121.0,Monthly rent cash
15-01-19,Rent,290.0,Doctor visit
11/28/2021,Utilities,2910.0,Gift 
October 25 2022,Rnt,1350.0,Doctor visit
04/12/2019,Travel,9470.0,uZlBQiajiESm
May 21 2021,Food,,Grocery shopping
17-12-20,Food,95.0,Course fee 
01/22/2022,Travel,80.0,Course fee
2021-01-14,Utiilities,184.0,Doctor visit
2022-07-29,Rent,68.0,Monthly rent
2022-09-05,Other Income,53528.0,Monthly rent
2022-03-03,Bonus,46631.0,Netflix subscription via app
23-03-22,Education,335.0,Doctor visit
10/02/2022,Rent,258.0,Paid electricity bill
11/21/2021,Utilities,243.0,Paid electricity bill
22-04-19,Food,792.0,Course fee 
2020-11-05,Entertainment,325.0,Gift
31-05-22,Rent,548.0,Monthly rent
04/03/2020,Food,459.0,Uber to office
01/17/2022,Entertainment,638.0,Uber to office cash
2022-01-22,Food,305.0,Salary 
2021-04-27,Bonus,47862.0,Uber to office
02-02-22,Reent,114.0,Monthly rent
March 29 2019,Savings,272.0,Uber to office
March 16 2021,Fod,1112.0,Salary
2020-06-10,Food,738.0,Course fee
03/18/2020,Travel,2502.0,Paid electricity bill cash
03/10/2021,Other Income,55422.0,uIX8yjVQlUI6lMiu
10/09/2022,Entertainment,915.0,Grocery shopping
20-11-22,Food,176.0,Netflix subscription late
January 04 2020,Food,437.0,Netflix subscription
2019-07-21,Food,1132.0,Course fee
09/15/2019,Food,893.0,Course fee
02/03/2019,Entertainment,908.0,Monthly rent
11-02-19,Rent,1565.0,Netflix subscription cash
January 25 2022,Other Income,45077.0,iTiJ2bHuJOi7ftK474Oi
2020-07-06,Entertainment,557.0,Monthly rent
09/10/2021,Other Income,52321.0,Doctor visit via app
27-05-20,Tavel,12.0,Monthly rent
2019-12-06,Utilities,371.0,Monthly rent
2020-10-27,Travel,85.0,Monthly rent 
09/14/2022,Food,1031.0,Paid electricity bill
,Sallary,47225.0,Uber to office
06-09-22,Salary,66060.0,Salary
12/28/2019,Other Income,79432.0,39bGca1bvh
06-10-19,Food,757.0,Netflix subscription via app
August 25 2022,Salary,53777.0,Gift late
11-04-22,Rent,253.0,Paid electricity bill
December 19 2020,Travel,649.0,Paid electricity bill via app
23-07-20,Fod,181.0,Paid electricity bill cash
06-10-21,Utilities,554.0,Netflix subscription
August 09 2021,Bonus,66776.0,Monthly rent
05-07-22,Travel,,Netflix subscription cash
27-12-19,Rent,1006.0,Paid electricity bill
June 30 2022,Entertainment,142.0,Uber to office
June 20 2021,Rent,140.0,Dinner at resto
2019-06-04,Food,465.0,Grocery shopping
2019-04-27,Other Income,52825.0,Uber to office via app
09/21/2019,Savings,266.0,Gift
2019-11-01,Savings,275.0,Netflix subscription
2020-10-14,Rent,349.0,Gift
01-06-21,Entertainment,457.0,Gift
2020-04-24,Rent,829.0,Netflix subscription
2022-06-18,Education,,Course fee via app
09/18/2021,Savings,298.0,Salary
October 16 2021,Rent,830.0,Grocery shopping 
10/19/2020,Food,1504.0,Monthly rent
January 10 2020,Utilities,401.0,Course fee
01-04-20,Food,522.0,Uber to office
08/09/2020,Other Income,53246.0,Salary
June 29 2021,Food,597.0,Doctor visit
02-05-19,Travel,415.0,Salary late
February 25 2019,Food,40.0,Doctor visit via app
16-08-21,Food,315.0,Paid electricity bill via app
01/21/2022,eRnt,348.0,Monthly rent late
08/30/2020,Salary,48860.0,Monthly rent
01-02-20,Savings,76.0,Uber to office via app
2019-05-23,Other Income,49784.0,Course fee late
2022-06-29,Other Income,66214.0,Netflix subscription
21-02-19,Fod,1812.0,Gift via app
,Travel,259.0,Monthly rent
2021-01-28,Rent,106.0,Uber to office 
02/12/2020,Food,362.0,Uber to office
November 17 2021,Utilities,-749.0,Uber to office
04/26/2022,Utilities,375.0,Uber to office
03/01/2021,Travel,884.0,Grocery shopping
12/01/2020,Food,49.0,Uber to office late
21-01-21,Travel,961.0,Netflix subscription
12/27/2021,Food,3859.0,Salary cash
2020-07-30,Utilities,999999.0,Netflix subscription 
2020-04-27,Entertainment,40.0,Uber to office
27-01-20,Rent,808.0,Salary cash
2020-03-09,Entertainment,86.0,Uber to office late
02/17/2021,Travel,1274.0,Dinner at resto
17-01-21,Rent,408.0,Gift
2021-02-11,Salary,42931.0,Gift 
12/22/2021,Food,228.0,Doctor visit via app
2020-01-18,Food,213.0,Dinner at resto
08/10/2022,Education,2428.0,Netflix subscription
2019-06-08,Salary,71727.0,Doctor visit
April 13 2022,Otthers,271.0,Course fee
01-04-20,Food,1383.0,Grocery shopping
,Bonus,40115.0,Monthly rent
05-08-22,Food,575.0,Course fee
19-02-22,Foo,193.0,Uber to office
July 30 2020,Other Income,46761.0,Netflix subscription
06/09/2022,Other Income,46048.0,Gift
22-01-20,Entertanment,2678.0,Lh8dmC5fgiE9VDN
March 10 2021,Food,999999.0,Salary
,Utilities,297.0,Paid electricity bill cash
February 23 2019,Bonus,52860.0,Course fee
17-12-20,Entertainment,801.0,Paid electricity bill
April 01 2019,Bonus,62292.0,Course fee
2020-12-08,Food,1675.0,Doctor visit
2020-03-14,Food,212.0,Gift
07/12/2019,Utilities,,Salary
04/13/2022,Food,369.0,Salary via app
06/16/2019,BBonus,77524.0,Paid electricity bill
03-03-20,Food,1003.0,Paid electricity bill cash
April 01 2019,Bonus,62292.0,Course fee
2020-03-20,Health,619.0,Paid electricity bill late
13-10-19,Bonus,64912.0,Course fee cash
10-12-19,Entertainment,382.0,Uber to office
January 03 2021,Other Income,61463.0,Monthly rent
05-09-19,Bonus,55417.0,Gift
28-03-19,Entertainment,738.0,Uber to office
12/24/2022,Food,3482.0,Paid electricity bill
,Otheer Income,80390.0,Course fee
21-07-22,Food,593.0,Paid electricity bill
2019-07-25,Bonus,71814.0,Grocery shopping
10/23/2020,Utilitis,4838.0,Course fee
February 09 2019,Utilities,999999.0,Grocery shopping
01/30/2021,Other Income,47566.0,Doctor visit
05-10-21,Rent,527.0,Paid electricity bill
2022-02-18,Food,1127.0,Grocery shopping
August 30 2019,Food,220.0,Uber to office
09/29/2022,Others,327.0,Dinner at resto via app
04/08/2021,Rent,495.0,Doctor visit late
2019-01-14,Food,191.0,Monthly rent
2021-02-12,Others,500.0,Netflix subscription 
2021-03-02,Rent,763.0,Grocery shopping
September 21 2022,Food,64.0,Salary
07/10/2019,Rent,1011.0,Gift
06-10-19,Bonus,60266.0,Gift via app
2019-03-30,Rent,1220.0,sRhVDyrPKLp692hx
2019-09-23,Bonus,47875.0,Uber to office via app
2022-07-11,Utilities,355.0,Netflix subscription
11-09-21,Utilities,1525.0,Dinner at resto via app
12/08/2022,Rent,263.0,Netflix subscription
16-02-19,Travel,1047.0,XDOG5Wce
01-04-20,Rent,119.0,Paid electricity bill late
2022-07-02,Rent,304.0,Doctor visit
02/09/2020,Rent,50.0,Dinner at resto
2021-03-14,Rent,1399.0,Monthly rent
22/04/21,Food,140.0,Paid electricity bill
2022-09-01,Rent,40.0,Paid electricity bill 
02/24/2020,Entertaniment,1495.0,Uber to office cash
March 30 2020,Salary,72563.0,Paid electricity bill
2022-06-04,Bonus,55451.0,Gift
2020-01-31,Utilities,263.0,Dinner at resto
November 22 2020,Utilities,15976.0,Xa1jKzVSBWb9j
04/25/2019,Ret,332.0,Salary late
26-09-20,Rent,201.0,Paid electricity bill
10/10/2019,FFood,466.0,Monthly rent
2019-02-26,Food,999999.0,Netflix subscription 
28-03-19,Entertainment,370.0,Monthly rent via app
2020-02-09,Travel,101.0,72iztujdpgK
2019-07-09,Food,143.0,Netflix subscription 
08/30/2019,Travel,59.0,Monthly rent
2022-03-23,Rent,164.0,Doctor visit
03/31/2020,Other Income,69772.0,Course fee late
2021-04-27,Food,162.0,Paid electricity bill
08/23/2021,Food,27.0,Monthly rent
24-04-19,Savings,1115.0,Gift
October 27 2021,Travel,1438.0,Grocery shopping
August 26 2019,Salary,64241.0,Salary
09/07/2019,Food,122.0,Paid electricity bill via app
March 27 2020,Entertainment,319.0,Netflix subscription
29-09-20,Utilities,222.0,Course fee
2022-04-30,Bonus,85720.0,Paid electricity bill
29-08-22,Travel,447.0,Doctor visit
2022-05-30,Travel,774.0,Salary cash
2020-09-17,Rent,89.0,dCVvjmrgT4zp1zaFj
January 11 2022,Food,712.0,Dinner at resto
2020-04-27,Travel,406.0,2EfXQpeTH1KFAIBNO
15-08-19,Rent,362.0,Netflix subscription
16-07-19,Rent,195.0,Course fee
2019-06-06,Food,26.0,Doctor visit
2020-12-04,Food,6602.0,Netflix subscription
12/08/2020,Bonus,54860.0,Salary
June 05 2022,Food,1105.0,Doctor visit
,Savings,261.0,Netflix subscription
2020-04-12,Bonus,69822.0,Course fee via app
02-03-20,Rent,739.0,Salary late
06-04-20,Travel,195.0,Uber to office
15-09-19,Utilities,3731.0,Netflix subscription via app
04-03-19,Bonus,64761.0,Doctor visit
May 17 2019,Utilities,647.0,Salary
2020-11-10,Bonus,53841.0,Uber to office
