date,category,amount,notes
2024-12-29,FOOD,5286.0,Internet bill
17-07-22,health,565.0,Shopping
10/20/2022,Foodd,1920.0,test
2021-05-24,Freelance,79605.0,Internet bill
07-11-2022,rent,314.0,Uber ride
22-11-24,Freelance,962863.0,Lunch
2022-05-23,Others,78356.0,Books
,Travl,9465.0,Restaurant dinner
2021-12-15,Bonus,55365.0,xyz123
06-03-2022,Salary,62437.0,Doctor consultation
,education,7716.0,Electricity bill
05/20/2021,Investment,39070.0,Lunch
14-01-23,TRAVEL,230.0,Movie tickets
2024-11-22,Investment,16678.0,ATM withdrawal
05/20/2023,Utilities,7249.0,test
19-07-24,Fod,217.0,misc
02/08/2022,Food,361.0,Lunch
2022-07-19,food,7284.0,Shopping
20-06-22,Utilities,6490.0,Doctor consultation
2022-02-06,TRAVEL,973.0,Movie tickets
2022-01-06,travel,9335.0,asdfgh
26-12-23,Utility,6027.0,Movie tickets
11/12/2024,Investment,25315.0,Coffee
2021-11-07,Foodd,1618.0,Internet bill
2023-10-29,travel,9715.0,Online course
01/08/2024,Traval,434.0,Books
15-09-2023,food,5310.0,!!!
11-11-23,Rentt,18309.0,Grocery shopping
2023-11-29,Rentt,13000.0,Doctor consultation
29-12-22,Education,8034.0,asdfgh
23-08-2023,Food,2608.0,xyz123
2022-05-05,Utility,4406.0,Monthly rent payment
03-12-2021,entertainment,7085.0,test
2021-04-21,Rnt,7882.0,EMI payment
12/16/2023,Fod,5229.0,Train ticket
2024-01-13,Freelance,49713.0,test
2021-11-11,Fod,5795.0,EMI payment
09/08/2022,entertainment,3432.0,Train ticket
05/13/2024,Rnt,6119.0,Doctor consultation
02/04/2021,EDU,6618.0,xyz123
27-12-2022,Savings,4132.0,Movie tickets
2022-09-11,Investment,46170.0,Shopping
2021-08-23,Travel,6421.0,Internet bill
2021-09-22,Freelance,79791.0,xyz123
2021-05-16,Rnt,7809.0,Internet bill
10/06/2022,Entrtnmnt,1148.0,Movie tickets
01-01-2021,utilities,6574.0,ATM withdrawal
20-10-21,Travl,1931.0,Monthly rent payment
2024-04-22,Fod,8873.0,Uber ride
27-08-2024,Rentt,14545.0,Doctor consultation
03/08/2021,Others,,Train ticket
2022-04-24,Misc,,Petrol
2021-12-14,Investment,56818.0,EMI payment
2021-06-28,Educaton,3562.0,Petrol
2024-07-31,Health,700.0,Coffee
07-08-23,Entrtnmnt,2278.0,misc
,Salary,56375.0,Online course
,FOOD,1731.0,Gym membership
27-08-22,Entertainment,6334.0,Books
2021-05-18,Education,3527.0,Electricity bill
06-03-2022,Foodd,3182.0,Coffee
31-12-2023,savings,9485.0,Grocery shopping
23-10-21,EDU,-1000.0,Online course
02/15/2021,Bonus,27184.0,Movie tickets
2021-04-18,Entrtnmnt,7091.0,Fixed deposit
01/16/2022,Education,8505.0,Internet bill
01/21/2024,Entertain,1255.0,Gym membership
2024-03-02,Utility,2164.0,Train ticket
01/18/2024,Utility,7960.0,Restaurant dinner
11/23/2024,Others,39016.0,ATM withdrawal
12/26/2022,FOOD,4651.0,xyz123
03-03-2022,Travel,9905.0,Restaurant dinner
01-09-2024,Entertain,6997.0,!!!
2021-10-14,health,6661.0,Uber ride
2022-01-22,Foodd,4223.0,Gym membership
02/07/2023,Utility,1981.0,Uber ride
2023-08-23,food,4322.0,xyz123
2024-07-29,food,9180.0,asdfgh
16-12-21,Food,1856.0,Fixed deposit
04/02/2023,Education,6197.0,Gym membership
07/08/2024,Rent,23284.0,Lunch
2024-05-13,Salary,15451.0,Grocery shopping
08/19/2024,Salary,75062.0,Shopping
03/24/2021,education,9107.0,Internet bill
18-03-22,Entertain,1657.0,Fixed deposit
09/22/2023,Travel,4627.0,ATM withdrawal
2023-03-26,rent,4433.0,Monthly rent payment
06/02/2022,Fod,6492.0,Coffee
09-12-22,Others,18457.0,Uber ride
2023-12-27,TRAVEL,,Coffee
21-04-24,FOOD,2507.0,Restaurant dinner
17-12-21,Food,1666.0,Grocery shopping
2024-04-23,Travl,5405.0,Monthly rent payment
08-01-21,Salary,37799.0,asdfgh
28-03-22,Food,2242.0,misc
04/19/2024,Rentt,6852.0,test
,Utlities,9849.0,Shopping
12/29/2023,Helth,9214.0,Train ticket
07-07-21,Utilities,1569.0,Petrol
2023-11-23,food,3794.0,ATM withdrawal
2021-05-10,Utility,9186.0,Train ticket
03/24/2021,Rentt,,misc
08-07-22,Food,3013.0,Train ticket
01/05/2022,Fod,4425.0,test
2023-01-02,Savings,8303.0,Gym membership
2021-01-18,RENT,9500.0,Internet bill
13-04-2024,travel,9238.0,Restaurant dinner
09-10-2023,Entrtnmnt,1624.0,misc
2024-08-22,Utilties,9308.0,asdfgh
05-11-21,FOOD,2898.0,Petrol
2024-05-03,Salary,32170.0,!!!
07/12/2021,Foods,4321.0,Internet bill
2024-12-27,Utlities,4619.0,EMI payment
30-03-22,food,3390.0,Doctor consultation
14-01-2021,entertainment,5529.0,Gym membership
02-07-2021,Entertain,3502.0,test
20-06-23,FOOD,7549.0,Gym membership
12/03/2023,RENT,,Uber ride
02/25/2023,utilities,2713.0,Uber ride
17-11-2024,Others,9135.0,Coffee
09/19/2023,TRAVEL,1319.0,Electricity bill
2023-03-03,Rnt,6173.0,Gym membership
09-02-2022,Entertainment,7542.0,Petrol
2022-11-27,Salary,67763.0,Shopping
,FOOD,5524.0,test
2024-08-03,Foods,4802.0,misc
2024-07-27,Rent,,Fixed deposit
2024-12-10,Investment,60900.0,Books
09/19/2022,Utility,7365.0,Coffee
03/08/2024,Rent,27330.0,xyz123
2023-05-09,Rentt,12479.0,xyz123
2022-03-30,food,1548.0,Medicine
2022-03-06,Educaton,5130.0,Medicine
,Freelance,21328.0,test
06-02-21,Bonus,64103.0,Medicine
05/26/2023,Bonus,21590.0,Fixed deposit
2023-01-16,entertainment,8343.0,Online course
2024-03-20,Others,59192.0,Lunch
10-12-22,Others,16854.0,Monthly rent payment
2024-11-28,Rnt,7801.0,Uber ride
08/09/2023,Rentt,,Fixed deposit
2022-01-04,Investment,45931.0,Coffee
03/10/2021,Foodd,3345.0,Gym membership
2024-10-16,utilities,2726.0,!!!
02/08/2022,EDU,2112.0,Doctor consultation
05/05/2024,Foodd,2086.0,xyz123
2021-04-25,Rent,12794.0,Petrol
16-09-23,Utilties,6850.0,test
06-07-23,Utlities,2884.0,Lunch
11/11/2022,Investment,12733.0,Electricity bill
29-05-21,Travel,3916.0,xyz123
2022-08-04,Savings,6826.0,Doctor consultation
2021-12-06,Entrtnmnt,3560.0,Internet bill
,Investment,48501.0,Lunch
,TRAVEL,2020.0,Fixed deposit
13-04-24,Others,24570.0,Fixed deposit
,Travel,584.0,Monthly rent payment
2023-05-09,Traval,,Fixed deposit
2022-01-22,Salary,72722.0,misc
,Foodd,4744.0,!!!
2024-10-17,Bonus,36373.0,Restaurant dinner
2022-06-22,Rnt,7229.0,Lunch
,Rentt,33966.0,Books
09-09-21,Entertainment,575.0,Online course
2022-03-17,Rnt,8162.0,asdfgh
23-02-24,rent,6587.0,Grocery shopping
12-01-24,Entrtnmnt,8945.0,Grocery shopping
2021-10-14,Entertain,7185.0,Online course
2023-05-06,Investment,33210.0,Petrol
21-07-21,Freelance,506415.0,Online course
2023-12-29,FOOD,,Coffee
05/14/2021,rent,7468.0,Gym membership
2021-10-20,travel,9420.0,Electricity bill
05-03-2022,health,6264.0,Petrol
2024-07-01,Investment,48693.0,Monthly rent payment
04/17/2022,Fod,6168.0,Grocery shopping
01/11/2024,Savings,5026.0,Coffee
2024-09-24,Rentt,48411.0,Doctor consultation
,Travel,9051.0,asdfgh
12/23/2021,utilities,420.0,Doctor consultation
,Educaton,6427.0,ATM withdrawal
10/20/2023,travel,7791.0,ATM withdrawal
2023-07-02,Foodd,2004.0,Fixed deposit
12-07-23,food,1144.0,Shopping
2023-06-27,TRAVEL,,Internet bill
10/13/2024,Rent,10139.0,Petrol
2021-07-24,Foods,1004.0,Restaurant dinner
10/04/2022,Education,4621.0,xyz123
04/06/2023,Food,4733.0,Monthly rent payment
05/01/2022,HEALTH,6162.0,Books
02/26/2022,Freelance,67963.0,Doctor consultation
07-11-21,FOOD,5967.0,Coffee
21-05-23,travel,6406.0,Uber ride
06/26/2022,Others,65760.0,Shopping
21-09-24,Utilities,2204.0,Fixed deposit
2023-11-20,RENT,502.0,Internet bill
19-04-23,Food,4069.0,Lunch
2023-01-06,rent,6176.0,Gym membership
02/21/2024,Foodd,3797.0,Books
2021-11-23,Utility,5708.0,Restaurant dinner
2023-05-02,Freelance,44732.0,Doctor consultation
12/02/2022,rent,957.0,Electricity bill
06/25/2021,Freelance,21967.0,Monthly rent payment
23-10-23,Foods,1575.0,Movie tickets
2021-12-27,SAVINGS,2782.0,Gym membership
2023-11-17,Travel,3607.0,Coffee
2024-02-07,Fod,2701.0,Internet bill
2021-08-26,Entertainment,8667.0,ATM withdrawal
07-05-2022,Foods,51.0,Shopping
,Others,65111.0,Electricity bill
2022-09-14,TRAVEL,8740.0,Electricity bill
06/18/2022,Traval,441.0,Uber ride
11/08/2023,RENT,493.0,ATM withdrawal
13-03-21,food,8767.0,Lunch
,utilities,8474.0,Gym membership
09/07/2024,rent,4862.0,asdfgh
2024-11-18,Rentt,39367.0,EMI payment
01-11-24,Rentt,21882.0,Petrol
2023-12-11,Foods,2476.0,EMI payment
03/08/2021,rent,596.0,Doctor consultation
2024-01-07,RENT,7560.0,Lunch
06/22/2024,entertainment,9953.0,Internet bill
2024-04-07,Foodd,4894.0,Movie tickets
04/17/2022,Investment,,test
2024-09-03,Bonus,75084.0,Medicine
30-09-21,Helth,6682.0,Fixed deposit
03/04/2024,FOOD,629.0,Grocery shopping
09/07/2022,FOOD,4033.0,Online course
2024-01-10,Travel,0.0,Movie tickets
02/12/2024,Foodd,2808.0,Fixed deposit
10/15/2021,Health,6367.0,Lunch
05/22/2021,RENT,629.0,Doctor consultation
17-12-21,Rnt,1054.0,Electricity bill
2024-10-03,Salary,68142.0,Internet bill
21-03-2023,Foods,3789.0,Uber ride
03/08/2022,Utility,5898.0,Shopping
21-11-24,utilities,7342.0,Grocery shopping
2021-07-02,Food,3426.0,!!!
04-11-22,Investment,73956.0,Gym membership
21-01-22,Investment,52092.0,Internet bill
29-06-23,Freelance,69326.0,Gym membership
2024-10-07,Health,8737.0,Monthly rent payment
08-02-24,Fod,7405.0,Doctor consultation
15-05-21,Others,45353.0,test
2022-09-03,Rentt,16079.0,Books
20-02-21,health,4343.0,Train ticket
2022-07-15,entertainment,3293.0,Books
07-05-22,Others,15784.0,xyz123
20-03-24,Others,46955.0,ATM withdrawal
2024-10-12,Entertain,5248.0,Restaurant dinner
2024-05-31,Food,-500.0,Uber ride
2022-07-09,Travel,8890.0,Restaurant dinner
10/24/2023,Food,1253.0,EMI payment
29-11-23,Rentt,45961.0,Petrol
09/15/2024,rent,7450.0,ATM withdrawal
12/27/2021,Foods,1502.0,Books
08/20/2021,Investment,435261.0,xyz123
01/15/2021,Utilities,6121.0,Petrol
03/08/2023,Rentt,42500.0,xyz123
06-03-2022,Foodd,3182.0,Coffee
09-11-2024,health,6668.0,Doctor consultation
28-04-2024,Foods,4651.0,Doctor consultation
2021-06-21,Misc,8365.0,Monthly rent payment
2022-07-12,Foodd,4960.0,Movie tickets
10-04-21,Rnt,6955.0,Grocery shopping
06-03-24,Others,17549.0,Restaurant dinner
2022-03-03,Education,1406.0,Internet bill
08/06/2023,HEALTH,4547.0,Internet bill
10/26/2022,Rnt,8037.0,Shopping
2021-04-08,Fod,7208.0,Uber ride
2023-10-19,Rentt,17463.0,Monthly rent payment
2023-06-04,food,8751.0,EMI payment
20-06-22,TRAVEL,7304.0,Train ticket
01/25/2024,Educaton,2345.0,Internet bill
06/15/2023,Travel,9520.0,misc
10-08-23,Utilties,9990.0,ATM withdrawal
2021-11-08,Freelance,,misc
07/25/2024,Others,11716.0,xyz123
24-01-2024,Investment,30031.0,!!!
06-02-23,rent,7424.0,Medicine
07/21/2024,EDU,1299.0,Petrol
2023-08-29,Salary,15696.0,EMI payment
05/02/2023,utilities,9656.0,test
2021-11-16,Entertain,2759.0,EMI payment
2022-03-14,travel,9360.0,Monthly rent payment
11-03-23,EDU,2855.0,Grocery shopping
25-05-23,Rentt,25344.0,Coffee
21-09-2023,Freelance,79291.0,Shopping
25-10-21,EDU,1586.0,!!!
2024-08-04,TRAVEL,9803.0,Fixed deposit
2024-01-03,Educaton,9457.0,misc
26-12-2022,Others,36459.0,Coffee
17-06-2022,Food,1838.0,test
2023-06-09,Rnt,2129.0,Gym membership
2024-09-07,RENT,5290.0,Train ticket
07/04/2022,Education,8582.0,Grocery shopping
2023-05-16,rent,2278.0,Train ticket
2022-12-01,Foods,4873.0,Lunch
04/24/2023,Education,5266.0,ATM withdrawal
10/20/2024,Fod,1720.0,Restaurant dinner
12-08-2023,Bonus,79389.0,Movie tickets
13-04-24,Foodd,2286.0,Monthly rent payment
07/17/2024,Utilties,9741.0,Gym membership
25-01-24,Fod,,!!!
06/07/2022,FOOD,6848.0,ATM withdrawal
2023-03-08,travel,9786.0,Doctor consultation
23-01-2022,TRAVEL,1579.0,test
02/19/2021,Others,15783.0,Gym membership
09-01-21,health,202.0,Monthly rent payment
06/17/2023,Food,462.0,ATM withdrawal
,Utilties,8639.0,Uber ride
20-06-22,Utlities,3476.0,Books
,Educaton,6662.0,xyz123
01-01-21,rent,8189.0,Shopping
07/26/2024,Others,47495.0,xyz123
06/08/2023,FOOD,5750.0,Train ticket
2023-06-25,Rent,37979.0,Doctor consultation
30-08-21,EDU,7396.0,Movie tickets
11/24/2023,travel,4517.0,Coffee
,entertainment,8774.0,!!!
11/15/2021,Travl,9331.0,EMI payment
2021-01-04,Others,64814.0,Uber ride
05-01-21,others,4605.0,Electricity bill
02/14/2023,Utlities,5722.0,Doctor consultation
2024-09-18,Rnt,328.0,Coffee
27-04-2024,Utilities,676.0,Medicine
2023-01-31,EDU,6485.0,test
29-01-21,Bonus,14500.0,Movie tickets
06/03/2021,food,1349.0,asdfgh
09-02-2024,travel,2845.0,misc
2024-04-16,health,,asdfgh
05/17/2022,Rnt,8612.0,Lunch
2023-09-24,EDU,2859.0,!!!
14-05-22,Food,2018.0,Doctor consultation
01/23/2023,Travl,4645.0,EMI payment
08-06-24,Salary,44171.0,Gym membership
2023-11-21,Entertain,4619.0,Train ticket
04-04-22,Rnt,8785.0,Online course
2022-11-23,Entertain,999999999.0,Electricity bill
2023-06-17,Freelance,62527.0,Monthly rent payment
2024-01-09,food,9721.0,Shopping
29-11-21,rent,9155.0,Internet bill
2021-12-21,Others,44645.0,Petrol
2021-02-06,Travl,4885.0,Doctor consultation
15-11-23,Rnt,9603.0,Internet bill
2023-05-22,Foodd,4698.0,Shopping
29-06-23,entertainment,4482.0,!!!
12-08-22,Rentt,43629.0,misc
05/12/2023,savings,2143.0,Doctor consultation
25-11-22,Entertain,9044.0,Gym membership
2023-07-31,Rent,28481.0,test
2023-02-28,Freelance,73238.0,misc
02/22/2023,Food,4469.0,!!!
2021-08-01,Rnt,8813.0,Petrol
12/23/2023,Travl,3873.0,Movie tickets
2023-03-18,Entertainment,5711.0,Medicine
17-02-21,EDU,6122.0,Train ticket
2024-01-11,RENT,,ATM withdrawal
2022-03-20,savings,,Petrol
2023-11-23,Others,64931.0,xyz123
28-10-21,utilities,5317.0,misc
21-10-2023,Bonus,53061.0,Online course
08/16/2022,RENT,5924.0,Uber ride
2022-12-19,Travel,5608.0,Electricity bill
03/06/2022,OTHERS,1268.0,Lunch
2022-05-20,utilities,8084.0,test
05/21/2022,Others,64689.0,Online course
27-11-22,Education,999999999.0,Gym membership
06/16/2024,education,4272.0,Grocery shopping
2023-04-01,Savings,433.0,EMI payment
02/08/2024,Travl,4448.0,misc
07/05/2021,Entertain,5957.0,Restaurant dinner
13-08-21,TRAVEL,6567.0,Shopping
2023-11-07,Rent,43520.0,Monthly rent payment
2023-09-03,rent,8529.0,ATM withdrawal
05/21/2022,utilities,6494.0,Internet bill
2023-03-20,Salary,55112.0,Doctor consultation
08/23/2021,Traval,2863.0,Lunch
2024-02-20,Travel,2061.0,Restaurant dinner
2022-03-15,Utility,1190.0,Lunch
24-10-2024,FOOD,5702.0,Fixed deposit
08/06/2021,Rnt,1529.0,Restaurant dinner
08-11-24,OTHERS,6261.0,Doctor consultation
02/01/2024,Entertain,6556.0,Fixed deposit
17-03-21,Entrtnmnt,9672.0,Doctor consultation
08/06/2024,Foods,3140.0,Monthly rent payment
07/04/2024,Fod,6189.0,Medicine
11-07-2022,Utilties,,Grocery shopping
02/12/2024,Travl,5170.0,Coffee
2021-08-23,Entertainment,2819.0,Books
01-04-24,Entrtnmnt,1688.0,Lunch
26-09-2021,Utlities,6431.0,Shopping
2023-06-25,Rnt,5838.0,Lunch
2021-05-21,food,4649.0,Petrol
2023-11-07,Rnt,9660.0,!!!
2024-04-14,rent,4123.0,Electricity bill
2024-03-18,travel,957.0,Gym membership
2024-10-01,Traval,4701.0,test
08-06-23,Travel,3212.0,EMI payment
26-06-22,travel,,Lunch
05/18/2023,food,7180.0,Grocery shopping
2022-01-07,Foods,4570.0,Train ticket
10/14/2024,EDU,6835.0,Uber ride
05-08-2022,FOOD,8996.0,ATM withdrawal
02-03-2021,Food,165.0,Books
07-06-23,Helth,1261.0,Shopping
10/15/2024,Rnt,9731.0,Internet bill
2021-10-31,rent,2214.0,Train ticket
03/24/2022,Entertainment,7173.0,Shopping
12-02-23,Food,2875.0,Online course
2021-05-12,education,1331.0,Online course
19-12-22,rent,7742.0,Lunch
30-06-23,Rnt,7200.0,asdfgh
28-03-22,savings,7727.0,Fixed deposit
01/22/2023,utilities,4047.0,Internet bill
10-07-24,Rnt,2828.0,Books
2024-12-08,RENT,3550.0,test
2021-12-28,Helth,7509.0,Uber ride
2024-03-01,Salary,25841.0,asdfgh
2022-06-16,Travel,6297.0,test
2023-07-22,food,5495.0,misc
05/09/2023,rent,999999999.0,ATM withdrawal
21-10-23,Utlities,190.0,Shopping
06/11/2021,Utility,999999.0,Movie tickets
31-03-22,Food,2033.0,EMI payment
2022-05-07,Fod,845.0,Gym membership
2022-08-04,education,3310.0,Coffee
2024-03-15,Utlities,302.0,asdfgh
2021-03-15,rent,9379.0,Doctor consultation
01/06/2023,Foodd,2752.0,Electricity bill
24-09-21,Utility,1494.0,Petrol
28-11-2024,Education,9348.0,Petrol
2024-07-31,HEALTH,4811.0,Train ticket
2022-01-05,Rentt,8518.0,Monthly rent payment
03-08-2023,Foodd,3444.0,Doctor consultation
12/22/2022,travel,2419.0,Fixed deposit
11/20/2023,Freelance,15051.0,ATM withdrawal
2022-09-01,Investment,12527.0,asdfgh
2021-11-23,EDU,6959.0,Books
2022-12-18,Education,2352.0,ATM withdrawal
30-04-2024,Entertainment,2193.0,Online course
05/27/2024,Rnt,2789.0,EMI payment
10/08/2024,food,6762.0,EMI payment
2023-06-04,Food,2007.0,Petrol
12/26/2021,Utilties,8185.0,Movie tickets
01-08-2021,TRAVEL,9995.0,Internet bill
06/02/2024,Utilties,8982.0,Uber ride
09-08-22,Foodd,4832.0,misc
07/09/2024,Foodd,4067.0,Petrol
12/09/2024,Utilities,7316.0,Doctor consultation
30-09-2021,Utlities,7080.0,test
2022-10-11,Foodd,3952.0,Online course
02-11-21,Rnt,1829.0,Coffee
2024-03-11,entertainment,5302.0,misc
2023-10-13,Travel,6661.0,Train ticket
07-01-21,Rnt,3753.0,Train ticket
2022-07-20,Utilities,5193.0,Electricity bill
2023-04-10,Educaton,5369.0,Uber ride
2024-09-07,Educaton,6956.0,ATM withdrawal
2021-07-19,Salary,61212.0,Fixed deposit
2024-07-26,utilities,591.0,EMI payment
2021-02-25,Utilities,-500.0,Gym membership
18-10-21,RENT,7690.0,Uber ride
2023-05-30,rent,8249.0,!!!
05/06/2021,Foods,4805.0,Train ticket
2023-01-22,Travel,1681.0,Books
09/17/2021,Educaton,2282.0,Internet bill
07/03/2022,Travel,8979.0,Train ticket
19-03-22,Travel,6809.0,!!!
03/08/2022,RENT,4766.0,Movie tickets
2022-03-12,health,7085.0,Doctor consultation
2021-11-05,RENT,1426.0,Coffee
25-05-2022,Education,8044.0,Uber ride
2023-10-23,Entertainment,8002.0,EMI payment
09/30/2021,travel,7004.0,Shopping
2021-06-09,RENT,6771.0,Lunch
2021-04-27,Savings,9508.0,Movie tickets
16-03-22,Bonus,74317.0,Movie tickets
17-08-23,Educaton,2218.0,Shopping
2022-04-12,Foodd,4550.0,Shopping
03/13/2021,Investment,61917.0,Gym membership
10/26/2022,HEALTH,8529.0,ATM withdrawal
06/02/2022,health,,test
2023-03-24,Foods,3585.0,Uber ride
2021-08-23,Utilities,6343.0,Medicine
06-07-24,Travel,2895.0,Medicine
01/03/2024,Entertainment,5698.0,Monthly rent payment
03-11-23,utilities,6536.0,Electricity bill
2023-06-17,Salary,57365.0,test
2022-06-14,food,999999999.0,Books
11/15/2024,Helth,5009.0,xyz123
2022-05-04,FOOD,753.0,Monthly rent payment
04/24/2022,Traval,1969.0,ATM withdrawal
2023-10-24,travel,819.0,ATM withdrawal
11/26/2021,Entertain,8900.0,xyz123
05/14/2024,utilities,4170.0,Books
03/03/2023,Others,4021.0,Gym membership
05/12/2022,Freelance,68861.0,misc
2023-07-31,Bonus,58544.0,Shopping
12/10/2021,Utilities,3188.0,ATM withdrawal
07/10/2024,rent,5192.0,Lunch
07/24/2024,FOOD,9879.0,!!!
04/12/2023,Entrtnmnt,4902.0,Shopping
11-05-24,food,6228.0,EMI payment
2024-11-20,Food,1518.0,test
24-09-24,Others,-500.0,Electricity bill
07-11-23,RENT,5113.0,test
2021-02-04,Rent,25973.0,Fixed deposit
11/16/2022,TRAVEL,665.0,Uber ride
2023-06-01,Rnt,4265.0,asdfgh
2023-11-25,Investment,22841.0,!!!
03/01/2021,Rent,,Medicine
01/15/2022,food,7865.0,Train ticket
2022-04-25,Food,3287.0,Medicine
12/15/2023,Rent,11785.0,Train ticket
2023-05-27,Rentt,37019.0,Grocery shopping
05/21/2023,Bonus,55974.0,Doctor consultation
11/11/2022,Savings,1625.0,Movie tickets
2023-04-14,Entertain,6453.0,EMI payment
29-06-24,Rentt,9954.0,Gym membership
29-05-24,travel,4307.0,Grocery shopping
03/08/2024,Entertain,7414.0,!!!
14-12-2022,FOOD,911.0,Shopping
03-01-2022,Entertainment,2810.0,test
23-04-22,Rent,,Uber ride
04/08/2022,Travl,4696.0,Monthly rent payment
02/18/2022,Travel,2184.0,xyz123
09/08/2024,Fod,3097.0,!!!
03-01-24,Utility,2863.0,Books
04/26/2021,Fod,3136.0,Grocery shopping
2021-03-08,Rnt,5658.0,Grocery shopping
2021-06-24,Freelance,37108.0,Movie tickets
2023-12-26,FOOD,3593.0,EMI payment
23-02-21,entertainment,8288.0,EMI payment
2023-11-09,Helth,8984.0,test
2024-04-26,Helth,-1000.0,test
18-01-2023,Foods,142.0,xyz123
02/10/2022,Rentt,48716.0,misc
03/08/2022,Travl,9355.0,asdfgh
2022-08-05,entertainment,3689.0,Restaurant dinner
2024-03-28,utilities,4510.0,xyz123
2021-06-21,Rent,15810.0,Internet bill
10/24/2022,Rentt,41478.0,Restaurant dinner
2022-07-05,Education,6632.0,xyz123
04/12/2023,Traval,,ATM withdrawal
2021-01-16,Bonus,67519.0,Coffee
2021-02-17,Utility,5501.0,Uber ride
08/16/2023,education,6671.0,misc
16-12-2022,entertainment,8866.0,asdfgh
2024-01-28,rent,291.0,Fixed deposit
2022-04-07,Entrtnmnt,736.0,test
2023-02-20,Bonus,11567.0,!!!
11/19/2023,Fod,2820.0,xyz123
23-03-21,Education,9273.0,!!!
12-07-23,Foodd,4174.0,ATM withdrawal
28-08-24,EDU,9779.0,Coffee
02/06/2023,Rent,38925.0,Restaurant dinner
2021-08-05,Fod,6131.0,asdfgh
2024-03-23,Food,4055.0,Grocery shopping
2024-09-03,Investment,66078.0,Books
15-12-24,Rentt,38100.0,Fixed deposit
06/30/2022,Salary,23045.0,Doctor consultation
23-07-21,Food,2061.0,Shopping
10/09/2022,education,7614.0,Movie tickets
26-07-23,Salary,68569.0,Online course
2021-10-16,RENT,3475.0,EMI payment
14-02-2021,Food,1029.0,Fixed deposit
17-08-24,Others,38785.0,Shopping
15-08-23,Rentt,41884.0,ATM withdrawal
24-11-21,Foods,3343.0,test
08/25/2024,Investment,63088.0,Online course
2021-04-09,utilities,9174.0,EMI payment
14-01-21,Saving,5614.0,Restaurant dinner
2022-05-05,Utilties,8883.0,Electricity bill
02/27/2023,RENT,4328.0,Coffee
11/19/2022,Travel,,Online course
2021-02-06,Foods,3080.0,Gym membership
08-12-2021,Rentt,8303.0,EMI payment
03/08/2021,Others,,Train ticket
2021-02-21,Salary,18885.0,ATM withdrawal
26-10-23,food,9131.0,!!!
22-11-21,FOOD,1061.0,Lunch
10/29/2023,FOOD,-500.0,Grocery shopping
2024-01-29,Helth,1014.0,Medicine
2021-11-18,Foods,3300.0,Online course
2023-11-29,Utlities,2047.0,Shopping
04/01/2022,Rnt,1291.0,Gym membership
,utilities,7903.0,ATM withdrawal
18-08-2023,Utility,133.0,Coffee
01/28/2022,food,1500.0,xyz123
2022-10-01,Entertainment,1461.0,Electricity bill
04-06-21,food,4511.0,Restaurant dinner
2023-02-25,Utilities,7793.0,Gym membership
2022-12-14,FOOD,8886.0,misc
03/12/2022,Travl,4562.0,Lunch
2024-09-28,Educaton,6845.0,Online course
2021-06-24,entertainment,9708.0,Electricity bill
20-09-23,Utlities,,Medicine
2022-07-31,Foods,999999.0,Doctor consultation
2024-04-13,Travl,8575.0,Coffee
11-05-21,Investment,28580.0,Monthly rent payment
02/22/2023,Salary,25235.0,test
01-08-21,education,1377.0,Coffee
2023-05-02,Traval,3057.0,!!!
2021-12-08,Utilties,6926.0,Fixed deposit
02-05-22,Investment,65591.0,Coffee
2024-10-18,Foodd,1783.0,Internet bill
